filepath,label
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00717.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00718.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00719.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00720.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00721.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00722.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00723.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00724.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00725.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00726.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00727.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00728.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00729.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00730.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00731.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00732.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00733.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00734.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00735.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00736.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00737.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00738.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00739.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00740.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00741.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00742.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00743.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00744.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00745.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00746.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00747.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00748.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00749.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00750.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00751.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00752.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00753.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00754.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00755.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00756.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00757.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00758.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00759.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00760.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00761.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00762.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00763.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00764.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00765.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00766.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00767.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00768.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00769.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00770.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00771.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00772.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00773.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00774.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00775.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00776.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00777.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00778.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00779.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00780.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00781.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00782.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00783.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00784.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00785.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00786.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00787.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00788.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00789.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00790.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00791.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00792.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00793.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00794.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00795.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00796.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00797.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00798.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00799.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00800.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00801.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00802.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00803.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00804.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00805.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00806.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00807.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00808.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00809.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00810.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00811.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00812.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00813.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00814.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00815.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00816.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00817.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00818.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00819.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00820.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00821.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00822.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00823.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00824.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00825.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00826.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00827.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00828.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00829.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00830.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00831.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00832.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00833.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00834.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00835.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00836.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00837.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00838.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00839.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00840.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00841.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00842.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00843.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00844.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00845.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00846.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00847.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00848.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00849.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00850.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00851.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00852.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00853.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00854.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00855.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00856.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00857.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00858.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00859.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00860.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00861.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00862.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00863.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00864.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00865.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00866.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00867.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00868.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00869.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00870.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00871.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00872.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00873.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00874.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00875.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00876.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00877.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00878.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00879.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00880.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00881.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00882.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00883.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00884.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00885.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00886.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00887.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00888.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00889.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00890.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00891.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00892.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00893.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00894.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00895.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00896.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00897.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00898.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00899.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00900.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00901.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00902.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00903.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00904.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00905.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00906.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00907.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00908.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00909.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00910.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00911.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00912.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00913.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00914.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00915.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00916.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00917.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00918.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00919.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00920.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00921.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00922.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00923.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00924.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00925.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00926.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00927.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00928.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00929.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00930.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00931.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00932.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00933.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00934.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00935.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00936.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00937.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00938.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00939.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00940.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00941.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00942.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00943.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00944.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00945.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00946.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00947.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00948.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00949.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00950.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00951.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00952.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00953.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00954.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00955.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00956.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00957.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00958.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00959.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00960.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00961.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00962.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00963.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00964.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00965.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00966.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00967.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00968.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00969.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00970.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00971.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00972.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00973.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00974.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00975.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00976.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00977.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00978.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00979.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00980.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00981.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00982.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00983.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00984.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00985.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00986.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00987.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00988.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00989.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00990.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00991.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00992.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00993.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00994.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00995.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_00996.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_00997.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_00998.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_00999.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_01000.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_01001.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_01002.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_01003.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_01004.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_01005.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_01006.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_01007.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_01008.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_01009.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_01010.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_01011.png,notumor
